#time 1Hz  2Hz      5Hz      10Hz     20Hz 
77900000 0.809017 0.309017 -1.000000 1.000000 1.000000
77920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
77940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
7.796000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
77980000 0.992115 0.968583 0.809017 0.309017 -0.809017
78000000 1.000000 1.000000 1.000000 1.000000 1.000000
78020000 0.992115 0.968583 0.809017 0.309017 -0.809017
78040000 0.968583 0.876307 0.309017 -0.809017 0.309017
78060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
78080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
7.810000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
78120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
78140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
78160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
78180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
78200000 0.309017 -0.809017 1.000000 1.000000 1.000000
78220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
78240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
78260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
78280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
78300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
78320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
78340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
78360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
78380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
78400000 -0.809017 0.309017 1.000000 1.000000 1.000000
78420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
78440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
7.846000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
78480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
78500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
78520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
78540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
78560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
78580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
7.860000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
78620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
78640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
78660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
78680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
78700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
78720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
78740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
78760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
78780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
78800000 0.309017 -0.809017 1.000000 1.000000 1.000000
78820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
78840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
78860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
78880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
78900000 0.809017 0.309017 -1.000000 1.000000 1.000000
78920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
78940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
7.896000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
78980000 0.992115 0.968583 0.809017 0.309017 -0.809017
79000000 1.000000 1.000000 1.000000 1.000000 1.000000
79020000 0.992115 0.968583 0.809017 0.309017 -0.809017
79040000 0.968583 0.876307 0.309017 -0.809017 0.309017
79060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
79080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
7.910000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
79120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
79140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
79160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
79180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
79200000 0.309017 -0.809017 1.000000 1.000000 1.000000
79220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
79240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
79260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
79280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
79300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
79320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
79340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
79360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
79380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
79400000 -0.809017 0.309017 1.000000 1.000000 1.000000
79420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
79440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
7.946000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
79480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
79500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
79520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
79540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
79560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
79580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
7.960000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
79620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
79640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
79660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
79680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
79700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
79720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
79740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
79760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
79780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
79800000 0.309017 -0.809017 1.000000 1.000000 1.000000
79820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
79840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
79860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
79880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
79900000 0.809017 0.309017 -1.000000 1.000000 1.000000
79920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
79940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
7.996000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
79980000 0.992115 0.968583 0.809017 0.309017 -0.809017
80000000 1.000000 1.000000 1.000000 1.000000 1.000000
80020000 0.992115 0.968583 0.809017 0.309017 -0.809017
80040000 0.968583 0.876307 0.309017 -0.809017 0.309017
80060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
80080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.010000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
80120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
80140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
80160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
80180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
80200000 0.309017 -0.809017 1.000000 1.000000 1.000000
80220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
80240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
80260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
80280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
80300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
80320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
80340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
80360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
80380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
80400000 -0.809017 0.309017 1.000000 1.000000 1.000000
80420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
80440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.046000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
80480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
80500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
80520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
80540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
80560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
80580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.060000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
80620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
80640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
80660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
80680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
80700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
80720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
80740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
80760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
80780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
80800000 0.309017 -0.809017 1.000000 1.000000 1.000000
80820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
80840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
80860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
80880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
80900000 0.809017 0.309017 -1.000000 1.000000 1.000000
80920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
80940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.096000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
80980000 0.992115 0.968583 0.809017 0.309017 -0.809017
81000000 1.000000 1.000000 1.000000 1.000000 1.000000
81020000 0.992115 0.968583 0.809017 0.309017 -0.809017
81040000 0.968583 0.876307 0.309017 -0.809017 0.309017
81060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
81080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.110000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
81120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
81140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
81160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
81180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
81200000 0.309017 -0.809017 1.000000 1.000000 1.000000
81220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
81240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
81260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
81280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
81300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
81320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
81340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
81360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
81380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
81400000 -0.809017 0.309017 1.000000 1.000000 1.000000
81420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
81440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.146000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
81480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
81500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
81520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
81540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
81560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
81580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.160000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
81620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
81640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
81660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
81680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
81700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
81720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
81740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
81760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
81780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
81800000 0.309017 -0.809017 1.000000 1.000000 1.000000
81820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
81840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
81860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
81880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
81900000 0.809017 0.309017 -1.000000 1.000000 1.000000
81920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
81940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.196000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
81980000 0.992115 0.968583 0.809017 0.309017 -0.809017
82000000 1.000000 1.000000 1.000000 1.000000 1.000000
82020000 0.992115 0.968583 0.809017 0.309017 -0.809017
82040000 0.968583 0.876307 0.309017 -0.809017 0.309017
82060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
82080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.210000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
82120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
82140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
82160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
82180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
82200000 0.309017 -0.809017 1.000000 1.000000 1.000000
82220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
82240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
82260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
82280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
82300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
82320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
82340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
82360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
82380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
82400000 -0.809017 0.309017 1.000000 1.000000 1.000000
82420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
82440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.246000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
82480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
82500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
82520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
82540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
82560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
82580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.260000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
82620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
82640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
82660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
82680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
82700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
82720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
82740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
82760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
82780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
82800000 0.309017 -0.809017 1.000000 1.000000 1.000000
82820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
82840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
82860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
82880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
82900000 0.809017 0.309017 -1.000000 1.000000 1.000000
82920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
82940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.296000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
82980000 0.992115 0.968583 0.809017 0.309017 -0.809017
83000000 1.000000 1.000000 1.000000 1.000000 1.000000
83020000 0.992115 0.968583 0.809017 0.309017 -0.809017
83040000 0.968583 0.876307 0.309017 -0.809017 0.309017
83060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
83080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.310000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
83120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
83140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
83160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
83180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
83200000 0.309017 -0.809017 1.000000 1.000000 1.000000
83220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
83240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
83260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
83280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
83300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
83320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
83340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
83360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
83380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
83400000 -0.809017 0.309017 1.000000 1.000000 1.000000
83420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
83440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.346000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
83480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
83500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
83520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
83540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
83560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
83580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.360000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
83620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
83640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
83660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
83680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
83700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
83720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
83740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
83760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
83780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
83800000 0.309017 -0.809017 1.000000 1.000000 1.000000
83820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
83840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
83860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
83880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
83900000 0.809017 0.309017 -1.000000 1.000000 1.000000
83920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
83940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.396000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
83980000 0.992115 0.968583 0.809017 0.309017 -0.809017
84000000 1.000000 1.000000 1.000000 1.000000 1.000000
84020000 0.992115 0.968583 0.809017 0.309017 -0.809017
84040000 0.968583 0.876307 0.309017 -0.809017 0.309017
84060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
84080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.410000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
84120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
84140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
84160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
84180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
84200000 0.309017 -0.809017 1.000000 1.000000 1.000000
84220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
84240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
84260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
84280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
84300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
84320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
84340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
84360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
84380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
84400000 -0.809017 0.309017 1.000000 1.000000 1.000000
84420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
84440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.446000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
84480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
84500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
84520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
84540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
84560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
84580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.460000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
84620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
84640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
84660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
84680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
84700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
84720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
84740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
84760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
84780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
84800000 0.309017 -0.809017 1.000000 1.000000 1.000000
84820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
84840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
84860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
84880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
84900000 0.809017 0.309017 -1.000000 1.000000 1.000000
84920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
84940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.496000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
84980000 0.992115 0.968583 0.809017 0.309017 -0.809017
85000000 1.000000 1.000000 1.000000 1.000000 1.000000
85020000 0.992115 0.968583 0.809017 0.309017 -0.809017
85040000 0.968583 0.876307 0.309017 -0.809017 0.309017
85060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
85080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.510000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
85120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
85140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
85160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
85180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
85200000 0.309017 -0.809017 1.000000 1.000000 1.000000
85220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
85240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
85260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
85280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
85300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
85320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
85340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
85360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
85380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
85400000 -0.809017 0.309017 1.000000 1.000000 1.000000
85420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
85440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.546000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
85480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
85500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
85520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
85540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
85560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
85580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.560000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
85620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
85640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
85660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
85680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
85700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
85720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
85740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
85760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
85780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
85800000 0.309017 -0.809017 1.000000 1.000000 1.000000
85820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
85840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
85860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
85880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
85900000 0.809017 0.309017 -1.000000 1.000000 1.000000
85920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
85940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
8.596000e+07 0.968583 0.876307 0.309017 -0.809017 0.309017
85980000 0.992115 0.968583 0.809017 0.309017 -0.809017
86000000 1.000000 1.000000 1.000000 1.000000 1.000000
86020000 0.992115 0.968583 0.809017 0.309017 -0.809017
86040000 0.968583 0.876307 0.309017 -0.809017 0.309017
86060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
86080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
8.610000e+07 0.809017 0.309017 -1.000000 1.000000 1.000000
86120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
86140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
86160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
86180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
86200000 0.309017 -0.809017 1.000000 1.000000 1.000000
86220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
86240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
86260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
86280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
86300000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
86320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
86340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
86360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
86380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
86400000 -0.809017 0.309017 1.000000 1.000000 1.000000
86420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
86440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
8.646000e+07 -0.968583 0.876307 -0.309017 -0.809017 0.309017
86480000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
86500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
86520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
86540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
86560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
86580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
8.660000e+07 -0.809017 0.309017 1.000000 1.000000 1.000000
86620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
86640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
86660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
86680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
86700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
86720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
